DENSITY_EMPTY_CELLS;TIME_MAP;TIME_SORT;TIME_COLOR;TIME_SUM;NUM_ITER
0.990042508;615.9356217859313;0.5729516719002277;0.02155489893630147;616.5301283567678;3999
0.990012527;611.4583427649923;0.4815044079441577;0.054236127994954586;611.9940833009314;3999
0.989995241;615.7052332630847;0.4750551600009203;0.046518821036443114;616.226807244122;3999
0.989983737;621.8816026900895;0.5273067229427397;0.10163467703387141;622.5105440900661;3999
0.989929259;611.7236871689092;0.4898335440084338;0.0616209430154413;612.2751416559331;3999
0.980062723;618.2441381081007;0.5142357009463012;0.08548002108000219;618.843853830127;3999
0.979998767;629.2404715309385;0.5154184109997004;0.09009306808002293;629.8459830100182;3999
0.97998172;620.0254381850827;0.5407439928967506;0.11221134895458817;620.6783935269341;3999
0.979973495;611.0208314401098;0.5434415910858661;0.11343203601427376;611.6777050672099;3999
0.979843259;614.5815682390239;0.47739597992040217;0.04836959391832352;615.1073338128626;3999
0.970034242;628.3115876358934;0.5828468019608408;0.03135937196202576;628.9257938098162;3999
0.970019758;620.8511930129025;0.49377223988994956;0.06595701305195689;621.4109222658444;3999
0.969978273;614.9135358668864;0.554062430979684;0.12646039994433522;615.5940586978104;3999
0.969963014;623.6640093449969;0.558048936072737;0.12878535501658916;624.3508436360862;3999
0.969881475;625.3286014450714;0.46972155291587114;0.04424843890592456;625.8425714368932;3999
0.960128725;631.8405761308968;0.4929226760286838;0.06524743395857513;632.3987462408841;3999
0.96001327;626.0644564940594;0.46274867793545127;0.03487286809831858;626.5620780400932;3999
0.959994972;620.0042984778993;0.5215253520291299;0.09149433206766844;620.6173181619961;3999
0.959971488;611.4647547609638;0.48405017890036106;0.054229686968028545;612.0030346268322;3999
0.959967494;624.8329892570619;0.475948320934549;0.04577054805122316;625.3547081260476;3999
0.950103223;624.4356210490223;0.576827930053696;0.023270925972610712;625.0357199050486;3999
0.950024009;623.32512769592;0.47112233005464077;0.041667236015200615;623.8379172619898;3999
0.949997485;625.533127293922;0.5596066489815712;0.1309129900764674;626.22364693298;3999
0.949994266;628.0753807949368;0.4639691619668156;0.03735610889270902;628.5767060657963;3999
0.949950993;617.5574677190743;0.5833152260165662;0.027634932892397046;618.1684178779833;3999
0.940115273;618.4680613989476;0.4882583438884467;0.0575371019076556;619.0138568447437;3999
0.940080762;625.2748908121139;0.5479072139132768;0.11825579893775284;625.9410538249649;3999
0.940041721;614.999628504971;0.5180944299791008;0.08651763293892145;615.6042405678891;3999
0.93997997;622.2022762759589;0.4804593720473349;0.04955731192603707;622.7322929599322;3999
0.939897478;614.769037026912;0.5412383018992841;0.11185221606865525;615.4221275448799;3999
0.930116236;630.6214199769311;0.5204340310301632;0.09186065406538546;631.2337146620266;3999
0.930066526;616.7762915568892;0.5478608559351414;0.11604246008209884;617.4401948729064;3999
0.930028975;622.9455951319542;0.4654239409137517;0.03461465402506292;623.445633726893;3999
0.929962516;626.4768077700865;0.49653900298289955;0.06745413597673178;627.0408009090461;3999
0.929961741;618.892123546917;0.535238458076492;0.10271150292828679;619.5300735079218;3999
0.920156777;636.6100491450634;0.502049587899819;0.07380036707036197;637.1858991000336;3999
0.920056224;621.8494106170256;0.49682888109236956;0.06481846491806209;622.411057963036;3999
0.920054495;624.0357126221061;0.562712674960494;0.0054051370825618505;624.6038304341491;3999
0.920012236;614.0156259119976;0.5435030569788069;0.11050664307549596;614.6696356120519;3998
0.91988349;635.0770050908905;0.4766974460799247;0.047005727887153625;635.6007082648575;3999
0.910211265;634.1938088359311;0.47213879507035017;0.042069744085893035;634.7080173750874;3999
0.910105526;621.1049855549354;0.5076346530113369;0.07606012094765902;621.6886803288944;3999
0.910036981;635.1576659870334;0.5619788349140435;0.133065473055467;635.8527102950029;3998
0.90994978;622.3470143899322;0.4993636370636523;0.0670462679117918;622.9134242949076;3999
0.909867227;626.4140901910141;0.5648507981095463;0.008719044970348477;626.987660034094;3999
0.900214732;624.1133469170891;0.5169654949568212;0.08462091395631433;624.7149333260022;3999
0.90011853;619.0134098539129;0.544502099044621;0.11177206900902092;619.6696840219665;3999
0.900039971;629.2143532340415;0.49253156897611916;0.061476608039811254;629.7683614110574;3998
0.900013268;622.6465547420084;0.5499892579391599;0.1189456160645932;623.3154896160122;3998
0.899909496;621.5875106579624;0.4873305100481957;0.0543204490095377;622.1291616170201;3999
0.890217245;643.5296781728975;0.5619167119730264;0.13149975007399917;644.2230946349446;3999
0.890161753;624.4681045429315;0.49732720688916743;0.06560053094290197;625.0310322807636;3999
0.890021026;626.4701758609153;0.5051085141021758;0.07167112710885704;627.0469555021264;3998
0.889928758;628.4135937909596;0.5677738511003554;0.008147635031491518;628.9895152770914;3997
0.889852524;638.334412994096;0.4955331920646131;0.06362337688915431;638.8935695630498;3999
0.880238235;640.6490734259132;0.554326226003468;0.1229959730990231;641.3263956250157;3998
0.880160272;626.071840967983;0.47837775899097323;0.04380652401596308;626.59402525099;3999
0.879969001;634.3324214660097;0.4893744569271803;0.05847499403171241;634.8802709169686;3998
0.879938006;625.1346197410021;0.5443885640706867;0.10896539990790188;625.7879737049807;3997
0.879909992;624.2527526819613;0.5361568909138441;0.10247595002874732;624.8913855229039;3999
0.870241761;628.8717585550621;0.5336449800524861;0.09943417902104557;629.5048377141356;3998
0.870148778;623.8129931678995;0.4736793290358037;0.037821434903889894;624.3244939318392;3999
0.870036483;624.6181917788927;0.5312314399052411;0.09663238190114498;625.246055600699;3998
0.869979978;634.6429653200321;0.5526003779377788;0.11867517791688442;635.3142408758868;3999
0.869952023;642.2234010430984;0.5085941429715604;0.07648422801867127;642.8084794140887;3997
0.860279024;636.0035573870409;0.5424297680146992;0.10814582905732095;636.654132984113;3998
0.860156238;633.2297438350506;0.5137935939710587;0.07914159097708762;633.8226790199988;3999
0.86002177;637.5349166209344;0.5718246009200811;0.012750507099553943;638.119491728954;3999
0.86001575;634.3046843870543;0.5982649619691074;0.03903478989377618;634.9419841389172;3997
0.859965742;631.8647662471049;0.5335288050118834;0.09898965596221387;632.497284708079;3998
0.850393772;635.2913974889088;0.591883301967755;0.03202029294334352;635.9153010838199;3998
0.850075722;644.7865982290823;0.5779136570636183;0.01806933805346489;645.3825812241994;3999
0.850048721;640.0031371850055;0.5505247740074992;0.11670745792798698;640.670369416941;3999
0.850009263;633.7570961089805;0.5510197510011494;0.11512687103822827;634.4232427310199;3997
0.849954247;638.9956823189277;0.5370796550996602;0.10185149894095957;639.6346134729683;3998
0.840453267;649.9319291571155;0.6084592030383646;0.05287608108483255;650.5932644412387;3998
0.840074003;636.454326933017;0.4995142170228064;0.06370398588478565;637.0175451359246;3999
0.840039492;639.1592573958915;0.5844267250504345;0.025175645016133785;639.768859765958;3999
0.840022743;638.5346255090553;0.5817161239683628;0.020930853905156255;639.1372724869289;3997
0.839848995;639.254148788983;0.5496328419540077;0.11514056194573641;639.9189221928827;3998
0.830411255;648.182936578989;0.6027714279480278;0.0445323649328202;648.8302403718699;3998
0.830059767;642.2888087648898;0.5870275469496846;0.028772548073902726;642.9046088599134;3997
0.830043018;640.3026229129173;0.5981095610186458;0.03651170409284532;640.9372441780288;3999
0.830015779;640.3032495919615;0.6120577158872038;0.05106800491921604;640.9663753127679;3999
0.829871237;641.7719523180276;0.5668430849909782;0.00617085793055594;642.3449662609491;3998
0.820377529;644.8046211320907;0.6146572169382125;0.05850363988429308;645.4777819889132;3998
0.820105731;640.7186805119272;0.5188646819442511;0.08348832209594548;641.3210335159674;3997
0.820032775;648.0343767919112;0.5907946471124887;0.03071433096192777;648.6558857699856;3999
0.820026278;643.0799334980547;0.5047939200885594;0.0694058199878782;643.6541332381312;3999
0.819939017;645.6879346750211;0.4953744700178504;0.06083835498429835;646.2441475000232;3998
0.810356021;646.4386306789238;0.4986913350876421;0.06254565389826894;646.9998676679097;3998
0.810119748;656.0656635370106;0.4997597080655396;0.06464347802102566;656.6300667230971;3997
0.810032487;633.67550557293;0.6028053669724613;0.03907616110518575;634.3173871010076;3999
0.810019493;647.548991296906;0.6089198070112616;0.04735809192061424;648.2052691958379;3999
0.809988737;643.7062488009688;0.5157690199557692;0.08033454697579145;644.3023523679003;3998
0.800362229;637.7017443920486;0.5095433699898422;0.07167209591716528;638.2829598579556;3998
0.800170243;644.1253703010734;0.5589460770133883;0.12148674391210079;644.8058031219989;3997
0.800066233;642.8176036190707;0.5060024459380656;0.06959952507168055;643.3932055900805;3992
0.800037026;642.1733764770906;0.6083658561110497;0.04535932093858719;642.8271016541403;3998
0.800009727;644.2850958011113;0.601912439102307;0.040112928953021765;644.9271211691666;3999
0.790416241;650.514852819033;0.5791712729260325;0.017552997916936874;651.1115770898759;3998
0.790132523;646.4873614080716;0.5545788600575179;0.11653207009658217;647.1584723382257;3997
0.790105224;645.2466005589813;0.568829441908747;0.005370021099224687;645.8208000219893;3992
0.790084004;652.8521636310034;0.5500500809866935;0.11475851805880666;653.5169722300489;3998
0.790019989;654.3660762840882;0.5543838769663125;0.11998290102928877;655.0404430620838;3999
0.780392766;648.82439767709;0.5175552230793983;0.07991103292442858;649.4218639330938;4000
0.780194521;651.021192335058;0.5922917530406266;0.03065985511057079;651.6441439432092;3997
0.780134499;648.6217498409096;0.5711437601130456;0.006764960940927267;649.1996585619636;3998
0.780090988;648.0905785509385;0.5449342709034681;0.10626811697147787;648.7417809388135;3992
0.779973984;646.9150691588875;0.606867470080033;0.044899197993800044;647.5668358269613;3999
0.770381987;649.6148944341112;0.5646920369472355;0.0018200809136033058;650.181406551972;4000
0.770182252;649.8210994529072;0.5174878139514476;0.07806646404787898;650.4166537309065;3997
0.770108223;648.1716033869889;0.6195857010316104;0.05633843597024679;648.8475275239907;3992
0.770100474;649.8068882469088;0.6348379789851606;0.07029342092573643;650.5120196468197;3998
0.769847989;652.8178794020787;0.5179970879107714;0.08102933596819639;653.4169058259577;3999
0.760385513;651.2988739858847;0.6241232710890472;0.059447033097967505;651.9824442900717;4000
0.760111272;651.9480124700349;0.5356954250019044;0.09691982506774366;652.5806277201045;3997
0.760064721;648.6235802089795;0.5824329860042781;0.017313742078840733;649.2233269370627;3998
0.760059237;652.5812683010008;0.5450216720346361;0.10532054700888693;653.2316105200443;3992
0.759846985;653.59642360406;0.555154592031613;0.11661442904733121;654.2681926251389;3999
0.750362992;653.3811542410403;0.5979357839096338;0.03327893209643662;654.0123689570464;3994
0.750101984;653.4109150979202;0.623478553025052;0.060423983028158545;654.0948176339734;3998
0.750045478;650.8479956309311;0.5628361590206623;0.0;651.4108317899518;3997
0.750003994;657.1725554689765;0.6355685419403017;0.07209192309528589;657.8802159340121;3995
0.749906242;649.362822871888;0.5793797830119729;0.01328081893734634;649.9554834738374;3999
0.740403771;657.5877361579333;0.5578351439908147;0.120054628001526;658.2656259299256;3996
0.740133226;656.8723948549014;0.5926327970810235;0.02761499909684062;657.4926426510792;3998
0.740072012;655.3613072820008;0.5796810858882964;0.014473604038357735;655.9554619719274;4000
0.739992976;654.850838579936;0.5654385751113296;0.00033781910315155983;655.4166149741504;4000
0.739938259;654.9776311579626;0.573873806046322;0.008791156113147736;655.5602961201221;3995
0.730411232;652.0636252150871;0.5465498568955809;0.10547156096436083;652.715646632947;3996
0.730180025;656.4880426630843;0.5848914680536836;0.019421624951064587;657.0923557560891;4000
0.730133474;656.7744018989615;0.6184589450713247;0.05382021889090538;657.4466810629237;4000
0.730104268;658.3306386598852;0.5545771420001984;0.11773181590251625;659.0029476177879;4000
0.729971528;652.9379907429684;0.5412161280401051;0.09960887394845486;653.578815744957;3995
0.720476508;655.9947424500715;0.5976778680924326;0.031627563992515206;656.6240478821564;3998
0.720155001;659.1704707879107;0.6562410220503807;0.09321513609029353;659.9199269460514;4000
0.720115006;659.3454340361059;0.5768705289810896;0.010666026966646314;659.9329705920536;4000
0.720076978;653.6032788399607;0.5788876439910382;0.012425605906173587;654.1945920898579;4000
0.720012486;655.6399115789682;0.6068493379279971;0.04067657492123544;656.2874374918174;3995
0.710465729;655.2712367810309;0.6375786100979894;0.0711384559981525;655.979953847127;4000
0.710116982;654.994472221937;0.6112297859508544;0.04287892207503319;655.6485809299629;4000
0.710098982;663.4853899748996;0.6006622998975217;0.03434061701409519;664.1203928918112;4000
0.710071981;655.4324024769012;0.6746229899581522;0.1074697240255773;656.2144951908849;3997
0.709995747;655.5927186328918;0.5853205290623009;0.016836821101605892;656.1948759830557;4000
0.700465024;652.3226369388867;0.5640346480067819;0.0;652.8866715868935;3977
0.700244009;662.6942003269214;0.5562546339351684;0.11404499504715204;663.3644999559037;4000
0.700115979;656.7731692721136;0.6422975829336792;0.07382192695513368;657.4892887820024;4000
0.700047016;658.8639870579354;0.6015357109718025;0.0336409630253911;659.4991637319326;4000
0.699967265;665.3740351840388;0.6169971108902246;0.051259278086945415;666.042291573016;4000
0.690466762;657.8789182649925;0.6309237610548735;0.0627261649351567;658.5725681909826;3998
0.690241516;652.6243649760727;0.6239215158857405;0.0550721469335258;653.303358638892;4000
0.690086246;667.7695430300664;0.6476319800131023;0.08468956407159567;668.5018645741511;4000
0.690054774;659.4199144330341;0.6669202221091837;0.09874767600558698;660.1855823311489;4000
0.689981997;660.1874183139298;0.6876213999930769;0.0;660.8750397139229;4000
0.680458724;661.5989459101111;0.601842928910628;0.033493994968011975;662.2342828339897;4000
0.680271268;667.0063713539857;0.6366654930170625;0.06947291688993573;667.7125097638927;4000
0.680104017;661.5091009919997;0.6385726970620453;0.06987928505986929;662.2175529741216;4000
0.680083275;663.8360707981046;0.5933325861115009;0.023837541928514838;664.4532409261446;4000
0.679954529;661.027387436945;0.6591128169093281;0.09279354196041822;661.7792937958147;4000
0.670484722;664.9972724139225;0.632296574069187;0.06367514608427882;665.6932441340759;4000
0.670210242;659.903170986101;0.6648439199198037;0.09646086907014251;660.664475775091;4000
0.67014277;666.0643026670441;0.576336266938597;0.0067562139593064785;666.647395147942;4000
0.670126259;661.3237328839023;0.5884710429236293;0.01932189497165382;661.9315258217975;4000
0.669922233;663.6606111519504;0.6718053331132978;0.10204943199642003;664.4344659170602;4000
0.660471499;666.4389149930794;0.5927629061043262;0.0234386189840734;667.0551165181678;4000
0.660196006;673.3964213759173;0.6756265829317272;0.1063814009539783;674.178429359803;4000
0.66016525;669.1700596229639;0.7031473850365728;0.011673175962641835;669.8848801839631;4000
0.660076022;667.5618966869079;0.7166405729949474;0.023006351897493005;668.3015436118003;4000
0.659952521;674.5459447728936;0.7047990099526942;0.01186438393779099;675.262608166784;4000
0.650468767;656.9059424709994;0.695568511961028;0.001564000966027379;657.6030749839265;4000
0.650184751;670.9876517560333;0.6470932320225984;0.07864827988669276;671.7133932679426;4000
0.65017873;663.4886726839468;0.6458508500363678;0.07733429688960314;664.2118578308728;4000
0.650035024;668.1823794320226;0.7248988710343838;0.03068973310291767;668.9379680361599;4000
0.649918973;666.4348831290845;0.6967007780913264;0.0021830720361322165;667.1337669792119;4000
0.640488267;658.5277297589928;0.690863830037415;0.0;659.2185935890302;4000
0.640203774;672.7038554609753;0.6400306830182672;0.07041506096720695;673.4143012049608;4000
0.640190005;661.075113578001;0.6163106190506369;0.045790882082656026;661.7372150791343;4000
0.640068233;671.7105143980589;0.5999096459709108;0.032638028962537646;672.3430620729923;4000
0.63993752;663.2203706279397;0.6350259229075164;0.06509704608470201;663.9204935969319;4000
0.630564511;672.3903800379485;0.6910454221069813;0.0;673.0814254600555;4000
0.630235732;654.1159198579844;0.6742262430489063;0.10257007088512182;654.8927161719184;4000
0.630143523;674.0902914050967;0.6353760070633143;0.0649160339962691;674.7905834461562;4000
0.630115747;663.5290114639793;0.7107202620245516;0.016733698081225157;664.256465424085;4000
0.62995249;673.150895430008;0.703627445967868;0.008867735974490643;673.8633906119503;4000
0.62054199;657.6252339389175;0.6829969279933721;0.11210231110453606;658.4203331780154;4000
0.620289028;660.9811703469604;0.6608039780985564;0.08872829307802022;661.730702618137;4000
0.620091736;675.4802020650823;0.6703448190819472;0.1010034941136837;676.2515503782779;4000
0.620064974;661.0007124741096;0.6858124339487404;0.11481919698417187;661.8013441050425;4000
0.619886756;658.4213809641078;0.7313155881129205;0.03438092605210841;659.1870774782728;4000
0.610531986;659.2675685610157;0.7107021429110318;0.013617075979709625;659.9918877799064;4000
0.61021024;673.0000889541116;0.7001553128939122;0.004429602064192295;673.7046738690697;4000
0.610097229;674.2317577560898;0.6803063270635903;0.10917740198783576;675.0212414851412;4000
0.610081255;671.9161687109154;0.7433584090322256;0.04781187395565212;672.7073389939032;4000
0.609915018;667.1057535249274;0.683513100957498;0.11182962008751929;667.9010962459724;4000
0.600489736;665.624708076939;0.6936020720750093;0.0;666.318310149014;4000
0.600200772;676.6398627099115;0.7169029649812728;0.022292038891464472;677.3790577137843;4000
0.600124776;676.7630469400901;0.7128834610339254;0.017751683946698904;677.4936820850708;4000
0.600053489;661.4251086320728;0.7456382180098444;0.04883475205861032;662.2195816021413;4000
0.599900007;670.3644594380166;0.6885638360399753;0.0;671.0530232740566;4000
0.590465248;667.9684965589549;0.6515262550674379;0.07935634790919721;668.6993791619316;4000
0.590268493;671.5192475409713;0.7004813030362129;0.006885726936161518;672.2266145709436;4000
0.590112984;478.5050328299403;0.7033399809151888;0.006792843108996749;479.2151656539645;2852
0.590097725;668.3470330359414;0.6675261810887605;0.09658656199462712;669.1111457790248;4000
0.589928985;666.7341661290266;0.6475290560629219;0.07657644711434841;667.4582716322038;4000
0.580410242;340.9062666310929;0.7547203509602696;0.05855159810744226;341.7195385801606;2030
0.580272973;269.23401545593515;0.709153383038938;0.011722042923793197;269.9548908818979;1606
0.580141246;335.76505642104894;0.7389468739274889;0.04334525903686881;336.5473485540133;1972
0.580022275;396.7047409340739;0.6801477719563991;0.10867505893111229;397.49356376496144;2357
0.579936266;309.3318062440958;0.647455289028585;0.07584614492952824;310.0551076780539;1862
0.570491731;196.93835949897766;0.6622073310427368;0.09234095993451774;197.69290778995492;1163
0.570249259;133.77386808698066;0.7523573709186167;0.057064441964030266;134.5832898998633;793
0.57020098;128.0907771110069;0.694285742007196;0.0;128.7850628530141;761
0.570084512;146.69101376389153;0.6703051619697362;0.09901159792207181;147.46033052378334;868
0.569894254;128.75841230805963;0.7405792151112109;0.04439457505941391;129.54338609823026;760
0.560374975;90.53389130602591;0.7480697128921747;0.051355049945414066;91.3333160688635;538
0.560227275;73.55779756908305;0.7710964870639145;0.07585591194219887;74.40474996808916;431
0.56015873;75.05623623193242;0.7629516639281064;0.06678566290065646;75.88597355876118;442
0.560118973;70.25046536908485;0.7238107060547918;0.027269735001027584;71.00154581014067;416
0.55986923;75.41105939610861;0.7537610940635204;0.05749517004005611;76.22231566021219;446
0.55043453;55.44985990598798;0.70247279596515;0.005308107007294893;56.15764080896042;329
0.550216734;72.60933708888479;0.7256571541074663;0.027793151093646884;73.3627873940859;432
0.550201774;66.01071845693514;0.7658880269154906;0.0688218220602721;66.8454283059109;391
0.550100267;54.86775825591758;0.7427876670844853;0.04657308990135789;55.65711901290342;324
0.549884737;77.72936312505044;0.7380726549308747;0.04097838304005563;78.50841416302137;459
0.540467262;47.26038209395483;0.7791411760263145;0.08156259311363101;48.12108586309478;280
0.540297508;56.749901714967564;0.731145947938785;0.03364212694577873;57.51468978985213;335
0.540157259;42.752194792963564;0.7475717419292778;0.050351951038464904;43.55011848593131;252
